boardtime,winddir,windspeed,humidity,tempf,pressure,batt_lvl,light,gpsfix,numsats,hdop,age,year,month,day,hour,min,second,hundredth,lat,lon
94164,224,1.60577,26.39,76.324996948,98992.75,4.40,1.60,,,,,,,,,,,,
94718,224,1.50591,26.25,76.437500000,98999.50,4.38,1.60,,,,,,,,,,,,
95210,224,1.50591,26.14,76.437500000,98998.25,4.40,1.60,,,,,,,,,,,,
95749,224,1.43305,26.05,76.437500000,98998.75,4.35,1.61,,,,,,,,,,,,
96290,224,1.33770,25.98,76.550003051,99000.00,4.38,1.62,,,,,,,,,,,,
96869,224,1.33770,25.92,76.437500000,98996.25,4.35,1.60,,,,,,,,,,,,
97360,224,1.23227,25.86,76.550003051,99001.00,4.39,1.60,,,,,,,,,,,,
97902,224,1.13986,25.79,76.550003051,99002.25,4.38,1.61,,,,,,,,,,,,
98519,224,1.13986,25.68,76.550003051,99000.25,4.39,1.61,,,,,,,,,,,,
98984,224,1.10536,25.59,76.550003051,98998.25,4.38,1.59,,,,,,,,,,,,
99614,224,1.10536,25.50,76.662498474,99003.25,4.39,1.59,,,,,,,,,,,,
100051,224,1.02895,25.46,76.550003051,99000.75,4.38,1.60,,,,,,,,,,,,
100661,224,1.02895,25.49,76.662498474,99006.00,4.37,1.60,,,,,,,,,,,,
101146,231,1.02974,25.56,76.662498474,98997.50,4.36,1.55,,,,,,,,,,,,
101783,243,1.21659,25.63,76.662498474,99002.75,4.40,1.54,,,,,,,,,,,,
102231,258,1.21659,25.69,76.662498474,99001.00,4.40,1.61,,,,,,,,,,,,
102776,258,1.37992,25.74,76.662498474,99001.25,4.39,1.58,,,,,,,,,,,,
103312,258,1.39862,25.78,76.775001525,99005.50,4.39,1.57,,,,,,,,,,,,
103858,258,1.41672,25.78,76.775001525,99000.25,4.39,1.61,,,,,,,,,,,,
104456,256,1.56177,25.73,76.775001525,99004.50,4.35,1.58,,,,,,,,,,,,
104930,251,1.67962,25.66,76.775001525,99004.50,4.39,1.59,,,,,,,,,,,,
105553,251,1.67962,25.87,76.775001525,99006.50,4.40,1.57,,,,,,,,,,,,
106006,248,1.69429,26.05,76.775001525,99004.75,4.39,1.59,,,,,,,,,,,,
106632,245,1.72205,26.19,76.775001525,99004.75,4.38,1.60,,,,,,,,,,,,
107069,235,1.76533,26.35,76.775001525,99003.25,4.39,1.57,,,,,,,,,,,,
108082,,,,,,,,1,9,0.85,533,2017,4,23,16,10,39,0,43.953041076,-79.321006774
108231,222,1.74509,26.85,76.887496948,99006.75,4.39,1.56,,,,,,,,,,,,
108770,222,1.67694,26.91,76.775001525,98999.25,4.38,1.57,,,,,,,,,,,,
109313,222,1.62048,26.84,76.775001525,99001.25,4.40,1.59,,,,,,,,,,,,
109855,222,1.51114,26.68,76.775001525,99003.00,4.38,1.57,,,,,,,,,,,,
110414,222,1.51114,26.62,76.775001525,99005.25,4.40,1.60,,,,,,,,,,,,
110909,222,1.40030,26.71,76.887496948,99005.50,4.38,1.60,,,,,,,,,,,,
111538,222,1.29596,26.83,76.887496948,99006.50,4.39,1.61,,,,,,,,,,,,
111982,224,1.29596,26.94,76.887496948,99003.25,4.37,1.61,,,,,,,,,,,,
112614,229,1.24675,27.03,76.887496948,99006.75,4.39,1.60,,,,,,,,,,,,
113032,236,-9999.00000,27.10,76.887496948,99005.00,4.38,1.61,,,,,,,,,,,,
113622,241,1.42773,27.09,77.000000000,99007.75,4.38,1.61,,,,,,,,,,,,
114072,246,1.42773,27.02,77.000000000,99009.50,4.38,1.61,,,,,,,,,,,,
114647,248,1.41626,26.94,77.000000000,99008.00,4.39,1.60,,,,,,,,,,,,
115132,248,1.35371,26.89,77.000000000,99008.25,4.39,1.61,,,,,,,,,,,,
115692,248,1.30029,26.88,77.000000000,99009.75,4.36,1.61,,,,,,,,,,,,
116228,248,1.30029,26.89,77.000000000,99003.00,4.42,1.61,,,,,,,,,,,,
116843,248,1.26735,26.94,77.000000000,99004.00,4.40,1.60,,,,,,,,,,,,
117282,249,1.23718,27.00,77.000000000,99006.25,4.40,1.61,,,,,,,,,,,,
117827,248,1.23718,27.08,77.112503051,99009.75,4.39,1.62,,,,,,,,,,,,
118363,248,1.24473,27.14,77.112503051,99008.75,4.38,1.60,,,,,,,,,,,,
118890,249,1.29933,27.20,77.112503051,99009.50,4.39,1.60,,,,,,,,,,,,
119499,248,1.29933,27.25,77.112503051,99008.50,4.38,1.60,,,,,,,,,,,,
119925,248,1.28483,27.29,77.112503051,99006.00,4.39,1.60,,,,,,,,,,,,
120548,248,1.25839,27.35,77.224998474,99008.25,4.38,1.61,,,,,,,,,,,,
120983,248,1.25839,27.42,77.112503051,99003.75,4.37,1.61,,,,,,,,,,,,
121607,248,1.16602,27.55,77.224998474,99008.75,4.38,1.59,,,,,,,,,,,,
122061,248,1.16602,27.66,77.224998474,99005.50,4.39,1.60,,,,,,,,,,,,
123125,,,,,,,,1,9,0.85,588,2017,4,23,16,10,54,0,43.953041076,-79.320999145
123275,248,1.11659,27.92,77.224998474,99010.00,4.40,1.60,,,,,,,,,,,,
123813,248,1.11659,28.01,77.112503051,98997.25,4.35,1.61,,,,,,,,,,,,
124356,249,1.13890,28.06,77.224998474,99006.25,4.37,1.60,,,,,,,,,,,,
124895,249,1.18023,27.91,77.337501525,99006.75,4.35,1.58,,,,,,,,,,,,
125524,251,1.18023,27.71,77.337501525,99006.25,4.40,1.59,,,,,,,,,,,,
125967,253,1.23696,27.57,77.337501525,99004.75,4.38,1.59,,,,,,,,,,,,
126600,258,1.31732,27.25,77.337501525,99008.25,4.38,1.59,,,,,,,,,,,,
127044,259,1.31732,26.79,77.337501525,99002.50,4.40,1.60,,,,,,,,,,,,
127646,260,-9999.00000,26.30,77.337501525,99006.25,4.37,1.60,,,,,,,,,,,,
128137,261,1.43780,26.06,77.337501525,99001.50,4.40,1.60,,,,,,,,,,,,
128689,261,1.51908,25.90,77.337501525,99005.25,4.38,1.61,,,,,,,,,,,,
129228,261,1.55437,25.79,77.337501525,99005.00,4.40,1.61,,,,,,,,,,,,
129755,261,1.55437,25.78,77.449996948,99007.00,4.37,1.60,,,,,,,,,,,,
130290,261,1.54128,25.75,77.449996948,99004.75,4.38,1.61,,,,,,,,,,,,
130816,261,1.43798,25.56,77.449996948,99007.00,4.39,1.61,,,,,,,,,,,,
131351,261,1.33667,25.27,77.449996948,99006.50,4.38,1.59,,,,,,,,,,,,
131886,261,1.33667,25.06,77.449996948,99004.75,4.39,1.61,,,,,,,,,,,,
132503,261,1.24200,24.89,77.449996948,99006.25,4.38,1.56,,,,,,,,,,,,
132961,266,1.23650,24.72,77.449996948,99003.75,4.39,1.61,,,,,,,,,,,,
133584,285,1.23650,24.69,77.562500000,99008.00,4.38,1.61,,,,,,,,,,,,
134025,292,1.35968,24.56,77.562500000,99008.50,4.35,1.61,,,,,,,,,,,,
134636,271,1.70486,24.09,77.562500000,99010.00,4.38,1.61,,,,,,,,,,,,
135079,254,1.82572,23.80,77.562500000,99003.50,4.40,1.61,,,,,,,,,,,,
135642,256,1.76438,23.65,77.562500000,99008.75,4.38,1.60,,,,,,,,,,,,
136135,254,1.78624,23.41,77.562500000,99007.25,4.40,1.60,,,,,,,,,,,,
136761,232,1.90419,23.08,77.562500000,99004.75,4.36,1.53,,,,,,,,,,,,
137216,249,2.05059,23.03,77.562500000,99007.50,4.40,1.57,,,,,,,,,,,,
138229,,,,,,,,1,9,0.86,681,2017,4,23,16,11,9,0,43.953041076,-79.320991516
138443,275,2.10476,23.09,77.675003051,99008.00,4.39,1.58,,,,,,,,,,,,
138886,268,2.06575,23.10,77.562500000,99003.75,4.38,1.62,,,,,,,,,,,,
139511,269,2.03098,23.53,77.675003051,99011.50,4.38,1.57,,,,,,,,,,,,
139959,266,1.97087,23.85,77.675003051,99008.25,4.36,1.60,,,,,,,,,,,,
140592,260,1.92743,24.04,77.675003051,99011.25,4.39,1.60,,,,,,,,,,,,
141017,261,1.94900,24.08,77.675003051,99010.50,4.40,1.60,,,,,,,,,,,,
141649,262,2.02915,24.11,77.675003051,99010.75,4.41,1.61,,,,,,,,,,,,
142095,261,2.05213,24.10,77.675003051,99008.25,4.39,1.60,,,,,,,,,,,,
142664,263,2.13674,23.91,77.787498474,99012.75,4.39,1.57,,,,,,,,,,,,
143150,268,2.21738,23.79,77.675003051,99007.75,4.39,1.59,,,,,,,,,,,,
143690,266,2.21832,23.78,77.787498474,99010.50,4.37,1.60,,,,,,,,,,,,
144226,267,2.19011,23.50,77.787498474,99009.00,4.39,1.52,,,,,,,,,,,,
144755,266,2.26941,23.01,77.787498474,99009.25,4.38,1.49,,,,,,,,,,,,
145292,259,2.34422,22.61,77.787498474,99011.00,4.37,1.51,,,,,,,,,,,,
145816,258,2.37226,22.21,77.675003051,99008.00,4.39,1.52,,,,,,,,,,,,
146352,258,2.46201,21.90,77.675003051,99009.25,4.35,1.49,,,,,,,,,,,,
146900,259,2.53723,21.90,77.675003051,99011.75,4.39,1.53,,,,,,,,,,,,
147516,260,2.64862,22.06,77.675003051,99009.00,4.38,1.54,,,,,,,,,,,,
147972,261,2.65141,22.37,77.675003051,99010.00,4.39,1.53,,,,,,,,,,,,
148600,256,2.66422,22.42,77.675003051,99012.00,4.39,1.49,,,,,,,,,,,,
149058,256,2.70248,22.28,77.562500000,99006.75,4.41,1.52,,,,,,,,,,,,
149626,252,2.73993,22.07,77.562500000,99007.00,4.38,1.57,,,,,,,,,,,,
150120,251,2.74077,21.93,77.562500000,99005.75,4.40,1.57,,,,,,,,,,,,
150667,251,2.70050,21.87,77.562500000,99009.25,4.36,1.49,,,,,,,,,,,,
151160,253,2.73957,21.89,77.562500000,99011.25,4.40,1.60,,,,,,,,,,,,
151787,245,2.78706,21.95,77.562500000,99011.50,4.41,1.59,,,,,,,,,,,,
152209,236,2.79152,22.00,77.562500000,99008.00,4.40,1.57,,,,,,,,,,,,
153276,,,,,,,,1,9,0.86,760,2017,4,23,16,11,24,0,43.953041076,-79.320991516
153503,248,2.41093,22.08,77.562500000,99013.25,4.40,1.58,,,,,,,,,,,,
153961,256,2.33049,22.09,77.562500000,99011.25,4.38,1.61,,,,,,,,,,,,
154614,257,2.23472,22.13,77.675003051,99012.75,4.39,1.57,,,,,,,,,,,,
155049,253,2.22760,22.15,77.562500000,99006.75,4.39,1.53,,,,,,,,,,,,
155618,248,2.69437,22.18,77.675003051,99013.75,4.39,1.60,,,,,,,,,,,,
156103,246,2.93666,22.19,77.675003051,99009.00,4.38,1.59,,,,,,,,,,,,
156722,250,3.25506,22.23,77.787498474,99014.00,4.39,1.59,,,,,,,,,,,,
157139,228,3.21379,22.25,77.675003051,99014.00,4.39,1.56,,,,,,,,,,,,
157672,214,3.16445,22.31,77.787498474,99014.50,4.39,1.52,,,,,,,,,,,,
158208,220,3.24247,22.34,77.787498474,99013.25,4.39,1.61,,,,,,,,,,,,
158733,211,3.19598,22.43,77.787498474,99014.50,4.39,1.56,,,,,,,,,,,,
159268,186,3.10230,22.51,77.787498474,99012.75,4.38,1.60,,,,,,,,,,,,
159794,168,2.81149,22.66,77.787498474,99016.00,4.39,1.57,,,,,,,,,,,,
160337,167,2.76063,22.50,77.787498474,99008.25,4.39,1.37,,,,,,,,,,,,
