boardtime,winddir,windspeed,humidity,tempf,pressure,batt_lvl,light,gpsfix,numsats,hdop,age,year,month,day,hour,min,second,hundredth,lat,lon
50532,104,3.92324,70.95,39.875000000,99293.00,4.39,0.38,,,,,,,,,,,,
51000,108,3.78300,70.89,39.875000000,99288.75,4.34,0.37,,,,,,,,,,,,
51547,107,4.02974,70.83,39.875000000,99291.00,4.33,0.36,,,,,,,,,,,,
52144,114,4.25317,70.71,39.875000000,99288.50,4.40,0.36,,,,,,,,,,,,
52610,102,4.67085,70.58,39.762500762,99286.50,4.38,0.24,,,,,,,,,,,,
53224,99,4.74238,70.49,39.875000000,99293.50,4.34,0.24,,,,,,,,,,,,
53667,107,4.37687,70.43,39.762500762,99289.75,4.39,0.13,,,,,,,,,,,,
54230,103,4.25799,70.39,39.875000000,99296.75,4.34,0.07,,,,,,,,,,,,
54725,119,4.28425,70.33,39.762500762,99292.00,4.38,0.05,,,,,,,,,,,,
55342,101,4.26341,70.32,39.875000000,99295.50,4.36,0.12,,,,,,,,,,,,
55799,99,4.09484,70.36,39.875000000,99292.75,4.39,0.28,,,,,,,,,,,,
56335,106,4.00854,70.39,39.875000000,99291.75,4.34,0.46,,,,,,,,,,,,
56878,109,4.01033,70.41,39.875000000,99294.25,4.39,0.21,,,,,,,,,,,,
57449,108,4.22714,70.46,39.875000000,99292.50,4.37,0.39,,,,,,,,,,,,
57945,107,4.81226,70.45,39.875000000,99292.00,4.36,0.41,,,,,,,,,,,,
58490,110,4.80105,70.40,39.875000000,99295.25,4.34,0.38,,,,,,,,,,,,
58984,102,4.77906,70.39,39.875000000,99290.50,4.39,0.31,,,,,,,,,,,,
59587,96,4.73141,70.34,39.875000000,99294.00,4.37,0.77,,,,,,,,,,,,
60037,128,4.47565,70.33,39.875000000,99288.00,4.36,0.79,,,,,,,,,,,,
60572,115,4.33275,70.41,39.987499237,99292.50,4.37,0.73,,,,,,,,,,,,
61117,108,4.08307,70.55,39.875000000,99290.75,4.39,0.52,,,,,,,,,,,,
61654,97,4.05306,70.68,39.987499237,99291.25,4.34,0.46,,,,,,,,,,,,
62196,104,4.03511,70.82,39.987499237,99292.00,4.39,0.44,,,,,,,,,,,,
63212,,,,,,,,0,,,,,,,,,,,,
63474,122,4.10533,70.90,39.987499237,99291.00,4.39,0.44,,,,,,,,,,,,
63899,118,4.15382,70.90,39.875000000,99289.00,4.36,0.49,,,,,,,,,,,,
64445,113,4.11514,70.92,39.987499237,99298.25,4.36,0.68,,,,,,,,,,,,
64929,111,4.04211,71.15,39.987499237,99294.75,4.37,0.60,,,,,,,,,,,,
65465,116,3.90727,71.21,39.987499237,99300.25,4.36,0.05,,,,,,,,,,,,
65949,115,3.95030,71.29,39.987499237,99301.75,4.36,0.07,,,,,,,,,,,,
